Entity,Year,Unsafe_water_source,Unsafe_sanitation,Household_air_pollution_from_solid_fuels,Child_wasting,Low_birth_weight_for_gestation,Secondhand_smoke,Alcohol_use,Drug_use,Diet_low_in_fruits,Unsafe_sex,High_fasting_plasma_glucose,High_body_mass_index,High_systolic_blood_pressure,Smoking,Iron_deficiency,Vitamin_A_deficiency,Low_bone_mineral_density,Air_pollution,Outdoor_air_pollution,Diet_high_in_sodium,Diet_low_in_whole_grains
Belgium,2001,8.137456245,7.617846866,62.60629805,109.3946829,149.4346544,1913.186655,3107.300686,537.780813,4098.009687,436.3982552,14844.11367,8596.526572,19492.34151,24566.75089,3.020968597,1.487472945,784.0140076,5971.062483,6020.22,2637.311888,5079.110746
Belgium,2002,9.768713784,8.25507657,59.6634475,119.801323,141.925165,1887.953327,3565.597988,540.0845112,4073.080984,431.717869,14975.85162,8667.33439,19512.02651,24628.83743,1.840183211,1.529856492,814.8482548,6011.478577,6065.35,2636.232358,5057.672877
Belgium,2003,11.57084132,9.625053473,56.34745035,129.7121315,138.9855258,1830.677903,4066.586272,536.7108071,3988.133061,423.0304952,14901.60756,8616.987106,19261.30481,24272.69592,2.247491392,1.555197309,837.3516874,5956.481321,6013.63,2599.033282,4960.703685
Belgium,2004,13.283211,10.86615728,50.42733905,131.9757184,133.8525235,1727.280471,4525.947432,534.3852044,3806.161018,425.1590163,14406.12086,8367.743682,18385.00065,23505.96643,1.560082262,1.519455101,825.0272474,5713.294429,5771.94,2482.604338,4708.754223
Belgium,2005,14.88275729,11.9729022,47.31755209,139.1267407,137.8275021,1681.693278,4891.715579,550.559264,3741.655498,404.9975161,14312.10884,8343.664929,18060.30914,23347.5106,1.893306672,1.630930918,838.7840906,5647.146345,5708.45,2443.541733,4603.270391
Belgium,2006,16.03574087,12.70520214,43.40581138,143.2012814,140.2282702,1590.963623,5000.865878,553.293173,3584.021785,386.4029562,13930.44268,8151.529412,17360.71774,22590.61125,2.461074168,1.656512657,840.7036418,5459.106796,5521.57,2346.113987,4385.198116
Belgium,2007,17.33747489,13.53942761,41.14933596,152.854167,140.9046785,1574.551142,5265.354327,581.2863912,3593.35434,402.2784355,14169.18252,8311.344621,17476.37455,22731.11072,2.15529301,1.732938475,885.3163067,5532.134324,5599.52,2352.921767,4396.37083
Belgium,2008,18.69562488,14.35480262,39.77473384,161.130061,135.3543805,1560.683319,5541.589199,609.3448372,3597.744842,410.7733096,14368.09701,8431.110368,17522.92994,22912.04798,2.116618548,1.680333693,922.0866284,5605.727735,5676.93,2359.824948,4391.973603
Belgium,2009,20.08671209,15.1461549,37.23347932,169.2386863,132.2443298,1523.181956,5651.370822,623.679989,3548.145254,408.7661058,14386.32722,8448.982431,17369.28443,22653.27786,1.846036344,1.693747612,947.7720575,5590.832857,5665.31,2354.999331,4321.830952
Belgium,2010,20.4048266,15.01908228,34.05199385,177.1671246,131.9158059,1481.397014,5690.378559,634.919076,3459.635157,428.3995098,14259.43614,8407.739159,17064.70946,22279.18188,2.11391536,1.684947506,964.5895716,5518.028831,5595.58,2339.504588,4205.828259
Belgium,2011,20.63860832,14.78876943,32.80462917,187.9012269,129.4885272,1479.710998,5819.631543,660.0139352,3451.76103,426.9349366,14443.32448,8534.909484,17226.01085,22184.78653,2.189298128,1.626699652,997.5079477,5490.735602,5569.59,2362.625138,4211.806109
Belgium,2012,20.46807843,14.30573959,32.65935924,198.8870031,132.3432368,1486.396435,5954.577142,685.4413782,3462.354291,414.4413718,14685.08836,8674.525817,17415.79149,22231.18585,1.815460107,1.678559781,1035.529442,5392.357764,5470.39,2401.489635,4233.157795
Belgium,2013,21.54467959,14.63199045,31.89197813,206.3959913,125.6994961,1468.726194,5944.204739,700.8737135,3420.218647,420.8481603,14713.66741,8720.664948,17426.39968,21815.59684,1.586616134,1.637148314,1059.250575,5238.747559,5314.86,2395.07317,4204.254094
Belgium,2014,21.07666123,13.99368394,29.46997348,206.4074313,118.4815727,1416.070587,5848.100628,709.8461023,3289.199188,382.3585299,14282.76735,8527.928821,16845.36532,20961.22543,1.731407932,1.54342159,1043.207869,4917.947255,4990.41,2317.240515,4040.083056
Belgium,2015,22.14032914,14.49788691,28.78099183,217.6201626,113.2059077,1438.244248,5908.04618,732.6994061,3327.675333,391.6350023,14659.1382,8777.994809,17304.7662,20938.66209,1.634444133,1.48909644,1087.914532,5103.342535,5181.86,2365.702982,4140.712114
Belgium,2016,21.21513132,13.78571801,28.0718994,212.3956288,107.6496964,1417.337036,5786.836671,738.6732633,3267.508109,375.4936257,14542.99093,8741.996276,17136.61233,20327.48382,1.484325033,1.38077668,1072.421491,4913.001346,4988.96,2354.207437,4100.705637
Belgium,2017,21.01579493,13.57291039,27.47825263,213.3065473,105.3408851,1429.467357,5763.979698,755.4198336,3276.171452,367.7431232,14697.64576,8857.47833,17324.5175,20077.50194,1.435624518,1.337907549,1080.962261,4980.116491,5059.27,2389.578345,4151.17358
Bosnia and Herzegovina,1990,16.72120226,11.55951588,2271.375295,29.49413572,540.4781465,866.6557477,3337.177451,144.7725242,2507.199106,152.1705309,4510.779451,2838.744068,8996.965735,6199.437288,3.777535213,10.78617853,52.18129506,3284.551916,1058.36,3834.999621,2535.495983
Bosnia and Herzegovina,1991,15.96390646,10.99535342,2486.312385,26.61956762,494.4158671,958.5090217,3676.107701,159.5782106,2812.610372,160.5185629,4987.979424,3172.587627,9960.407213,6979.140648,3.998448361,9.360196442,55.91934858,3619.857767,1182.58,4177.49561,2834.541461
Bosnia and Herzegovina,1992,15.75016363,10.83676774,2592.651895,26.7770977,498.1227259,1010.596865,3830.673656,166.2441763,2972.173161,170.860937,5239.166899,3402.880773,10484.42962,7367.057892,4.172756699,9.165139576,59.86009451,3784.128561,1242.06,4331.885771,2997.014745
Bosnia and Herzegovina,1993,14.98262603,10.2997685,2640.24479,25.79467615,468.1552979,1037.862659,3810.473393,168.1510787,3060.715641,174.3372034,5401.447197,3548.966534,10780.39294,7577.687582,4.059682654,8.713881225,59.6100402,3862.113493,1272.98,4202.403621,3089.338224
Bosnia and Herzegovina,1994,14.4451776,9.919344367,2627.009825,25.90086235,432.7616271,1043.162953,3782.562624,168.9657193,3073.225751,175.507987,5456.440275,3637.764668,10837.57199,7641.459762,3.856262777,9.166317866,59.71604957,3857.426145,1281.12,3976.083893,3103.754519
Bosnia and Herzegovina,1995,13.28779167,9.027364188,2531.916281,23.65914704,392.3339676,1031.667525,3689.832539,167.1872684,3018.678192,172.343063,5457.304473,3658.07787,10750.21493,7551.614019,3.432602212,7.553282105,59.08121487,3768.791977,1286.21,3730.414612,3056.183497
Bosnia and Herzegovina,1996,11.19601842,7.351434055,2307.490347,23.88752628,333.5462555,993.0859907,3517.149825,164.7402086,2843.229889,165.0344157,5370.278793,3619.02834,10347.41792,7254.59939,2.845149033,9.39962716,57.46988653,3565.215471,1304.01,3436.371244,2892.555981
Bosnia and Herzegovina,1997,8.82268371,5.499907949,2057.395954,21.00056104,279.6914085,954.3313168,3369.678944,164.6180539,2650.525156,158.0521893,5299.137181,3630.419275,9869.45448,6964.743251,2.49023241,9.347991284,56.40101979,3353.237608,1338.66,3149.425872,2714.530108
Bosnia and Herzegovina,1998,7.114283123,4.190994839,1808.85072,16.85884656,243.7574351,912.041531,3207.116664,161.9438471,2453.02325,149.2648517,5239.210016,3620.732776,9367.721558,6625.099957,2.166220057,6.757328863,53.37750658,3135.772384,1366.28,2861.418821,2534.681692
Bosnia and Herzegovina,1999,5.959025125,3.320945683,1716.712495,12.27431957,207.5859945,933.0161717,3239.374923,167.5552045,2452.748653,150.831324,5537.626023,3847.94221,9488.2667,6732.199934,1.975084203,3.429209344,53.68944673,3145.077148,1467.21,2747.053113,2537.317917
Bosnia and Herzegovina,2000,5.284408196,2.810549083,1657.343789,10.75174843,193.7428277,953.7839869,3243.804891,171.5898789,2423.908682,151.864501,5841.869055,4010.616326,9581.344734,6825.764569,1.707826127,2.835073099,57.93233438,3158.321606,1539.68,2645.49126,2539.486005
Bosnia and Herzegovina,2001,4.559177587,2.323994324,1589.126497,8.93178163,163.5441357,975.3108196,3225.757359,176.5960348,2400.45119,153.8719477,6173.640519,4146.547561,9685.152025,6934.79319,1.458720156,3.564420749,55.2520926,3177.151509,1626.93,2547.957856,2550.421888
Bosnia and Herzegovina,2002,4.369065147,2.124187457,1538.269983,8.179592086,165.7646652,991.4367824,3185.277508,182.3899756,2356.777461,157.5960986,6478.81401,4268.36159,9697.863706,6971.69293,1.279750939,2.003934522,55.988707,3182.070094,1682.77,2436.541671,2542.215408
Bosnia and Herzegovina,2003,3.949169924,1.835939446,1451.676514,6.343948905,141.9044804,988.6444092,3080.61324,186.3570661,2269.679176,160.7796738,6656.615019,4296.714977,9525.391024,6823.128707,1.126986914,1.484152251,56.16587078,3114.341098,1700.78,2287.908792,2489.36748
Bosnia and Herzegovina,2004,3.715493802,1.678204797,1409.202084,5.546301383,126.7882344,1002.940205,3029.478013,191.546001,2252.174597,164.7060137,6940.082378,4364.956387,9532.488163,6788.517273,1.0248237,1.216618822,57.2360186,3106.067895,1734.99,2257.349677,2477.573961
Bosnia and Herzegovina,2005,3.685609817,1.596645146,1421.056148,5.499846059,122.2466784,1061.05073,3169.524656,204.6003455,2312.353761,164.6650573,7488.749595,4567.258319,9924.97467,7187.392974,0.903224476,1.116905295,60.60187094,3247.504057,1866.54,2334.910467,2577.898913
Bosnia and Herzegovina,2006,3.601597062,1.519615237,1414.151298,5.597315615,120.5898614,1096.071881,3153.672883,207.8950006,2285.583336,169.3270415,7767.324588,4654.719449,10043.21946,7211.430358,0.854365467,1.061164398,62.05662655,3282.527727,1908.8,2333.591411,2600.563866
Bosnia and Herzegovina,2007,3.508921797,1.432021935,1440.988038,5.462192388,114.3005943,1179.801283,3285.521879,221.7814961,2338.987541,176.278106,8285.765314,4881.773269,10486.01357,7571.783081,0.83801932,1.019369962,64.93684191,3430.910161,2031.83,2407.865435,2717.122985
Bosnia and Herzegovina,2008,3.388338965,1.34145718,1352.527393,5.405064561,114.4357967,1167.554152,3172.492921,220.6117182,2190.236915,167.0110124,8156.461576,4681.968592,10112.71904,7348.850608,0.708366341,0.914226385,65.26130404,3294.839086,1982.75,2296.080816,2596.897078
Bosnia and Herzegovina,2009,3.279917284,1.260144361,1348.862128,5.212486372,108.8606601,1216.738462,3180.72428,223.3840369,2172.466595,166.613243,8478.699271,4746.644895,10350.78698,7463.201758,0.633171172,0.829421928,65.75486093,3339.738692,2031.75,2311.965569,2632.552202
Bosnia and Herzegovina,2010,3.174423141,1.186701585,1333.037761,5.048121189,106.1784052,1235.109091,3155.337058,225.148721,2132.964113,167.096856,8638.11291,4771.661888,10392.89651,7493.986156,0.595263511,0.761347832,66.33696246,3329.163151,2036.77,2284.157182,2631.67197
Bosnia and Herzegovina,2011,3.122479747,1.11395181,1279.900427,4.801869841,95.84967323,1241.371646,3153.127588,229.7839016,2104.004061,164.3196392,8771.788504,4778.043696,10432.35482,7585.054527,0.55713754,0.639358735,67.10054835,3371.788696,2133.1,2264.52236,2632.111676
Bosnia and Herzegovina,2012,3.288678309,1.127470699,1289.333963,4.571841772,88.34907567,1245.495576,3120.374273,224.492466,2059.153096,163.6032641,8819.046675,4784.302929,10361.01439,7597.226644,0.479545684,0.677868262,66.95270036,3324.11452,2075.39,2217.112577,2620.393766
Bosnia and Herzegovina,2013,3.459589097,1.138828592,1309.811756,4.541229891,80.0443998,1270.33863,3156.849982,225.853772,2061.242433,164.5186387,9023.96314,4877.567777,10463.86971,7808.280472,0.429134631,1.375102973,67.92473185,3363.180817,2094.39,2217.454593,2660.889112
Bosnia and Herzegovina,2014,3.467719558,1.117049217,1333.650644,4.092080543,70.46237731,1287.013627,3171.993364,225.3652179,2053.678328,166.5703657,9208.864043,4955.365488,10535.07701,7964.120538,0.377438749,1.38197706,68.75157469,3373.040811,2080.52,2205.523524,2690.844859
Bosnia and Herzegovina,2015,3.524112569,1.11481366,1314.380356,4.344371441,77.55178344,1305.322565,3212.582149,230.855476,2078.739586,169.0801322,9474.132531,5064.98834,10782.36792,8219.153585,0.393116441,1.121315894,70.23542285,3451.512677,2179.23,2231.391185,2753.34607
Bosnia and Herzegovina,2016,3.468860211,1.081027262,1313.598442,4.234705931,77.46238768,1283.924603,3203.724794,233.2991461,2052.788432,164.4046517,9478.987774,5040.917874,10759.28721,8339.217317,0.373676425,0.682137987,70.47757557,3382.227223,2110,2241.169257,2734.908321
Bosnia and Herzegovina,2017,3.343695619,1.029270692,1278.208463,3.935766552,69.69783783,1259.729602,3193.906099,235.0779395,2035.115893,160.3779501,9489.580664,5023.061426,10764.67368,8482.64675,0.353213815,0.568086505,70.72999084,3371.505976,2134.83,2256.169906,2725.932398
Bulgaria,1990,20.33574568,2.307471269,3392.102415,255.7243217,324.5217871,3787.375139,11186.23063,396.7518849,8173.772422,450.3443584,14268.1358,16618.67619,40484.83944,24469.59964,7.792398643,54.96986016,228.9445269,10017.00262,6715.86,20313.02282,12522.5606
Bulgaria,1991,20.04626141,2.10012617,3238.815506,243.6636082,319.1674894,3721.47534,10094.53688,393.2984991,8231.616812,449.7984746,14474.22968,16733.43087,40488.59924,23861.43063,6.390375701,51.96361268,216.1477406,9816.426223,6664.85,19868.43834,12438.02765
Bulgaria,1992,19.34630976,1.903849488,3206.900268,228.0993981,304.3170511,3827.177972,9712.552744,415.6692949,8740.226481,466.4148172,15271.30753,17600.98995,42095.84708,24597.81962,6.315251813,48.29101976,219.1346087,10066.23069,6946.67,20283.56426,12958.12062
Bulgaria,1993,17.64794722,1.63322946,3107.577438,185.8218481,254.78035,3833.950825,9214.538055,433.6043665,9107.266285,465.2332495,15826.75057,18105.27819,42975.96856,24872.6753,5.649779813,39.33762024,212.20296,10096.0797,7073.22,19560.61806,13244.88496
Bulgaria,1994,17.88392916,1.555878789,3132.594101,198.3768981,253.4048176,3991.998975,8737.849649,463.0745652,9567.539505,498.0210997,16925.29606,19068.85122,45150.09294,25550.31126,5.414831592,41.48997432,215.3404512,10433.38962,7385.97,19274.32912,13827.81389
Bulgaria,1995,15.11076703,1.248794588,3068.894857,169.9050536,214.6043424,4040.965221,8017.230403,468.1108695,9906.57539,496.4228682,17745.36421,19544.88649,46399.58434,25669.96722,5.745697702,34.99213701,211.6721722,10518.41451,7533.86,18645.86056,14094.89738
Bulgaria,1996,13.07758088,1.082789932,3033.547287,176.9976728,215.4256827,4084.390804,7144.378973,479.2543937,10169.30675,526.9916118,18541.67383,19830.16286,47272.68727,25441.41201,5.492265166,35.25364014,203.5851123,10572.09646,7623.66,17822.66449,14212.3548
Bulgaria,1997,13.0597536,1.115437308,3109.276831,188.0575011,221.3907271,4277.972889,6551.120333,499.1981347,10825.02769,576.6233041,20020.19637,20886.97748,49569.05099,26225.11504,5.875814644,36.81544777,206.8443526,10975.41042,7954.98,17559.36188,14855.5418
Bulgaria,1998,11.96482458,1.089773813,2946.831307,159.1306596,208.0131116,4097.962177,5937.65265,503.389775,10549.11645,575.3546555,19898.57777,20143.803,47847.95953,25337.2602,5.393380129,31.21535982,198.8305379,10485.71909,7625.31,15990.47032,14214.53414
Bulgaria,1999,11.02002699,1.065719512,2798.815903,156.8827521,215.533056,3931.604894,5062.847972,481.8293134,10137.63047,577.1723667,19623.16356,19415.81674,46296.80902,23775.0006,6.403514405,30.39732066,193.4318535,9934.549555,7218.01,14389.40164,13507.57784
Bulgaria,2000,11.38640001,1.132015145,2730.337851,139.0854473,200.6535833,3953.424006,4994.960235,485.3589231,10327.02987,575.3909228,20112.68201,19710.10243,47158.79929,23874.60785,6.021636884,27.27287213,197.6416751,9935.53974,7289.14,13796.6487,13573.43059
Bulgaria,2001,9.860404393,0.993513977,2556.377646,129.6906317,198.2043073,3854.213516,4978.71662,486.932445,10175.77507,572.9014632,19724.80613,19442.79787,46631.87839,23388.30613,5.678134728,25.03512039,194.8573898,9682.05361,7209.21,12879.12692,13228.55581
Bulgaria,2002,10.33352545,1.054261518,2438.658055,117.8088318,192.9516655,3783.022949,4974.162401,491.3475279,10071.26493,576.4744572,19351.18797,19350.42071,46401.08737,23053.96938,4.903548921,22.8575862,193.5450362,9505.896443,7150,12179.10453,12970.74997
Bulgaria,2003,10.06665968,1.033115569,2360.712164,109.804869,193.0036797,3697.785436,5059.120831,506.0574406,9875.02767,572.6220145,18802.10363,19148.00196,45769.25632,22829.87507,4.517865754,21.250792,195.239398,9319.333263,7041.77,11464.50355,12602.46547
Bulgaria,2004,10.3773727,1.057189937,2317.62771,106.1029482,196.369147,3659.002728,5165.869494,530.664254,9788.787331,579.3890324,18495.95333,19226.82257,45610.56488,22795.34027,4.370784736,20.50057723,201.7159924,9234.646729,7001.6,11264.86914,12399.92034
Bulgaria,2005,11.2470152,1.133675002,2296.354505,96.77470213,188.8812014,3678.07612,5377.152664,575.3941245,9869.905134,601.2405382,18646.49981,19662.02987,46192.73618,23173.81846,3.450796225,18.72306634,214.8692561,9304.076615,7095.61,11295.77928,12403.57473
Bulgaria,2006,11.67318602,1.174191239,2211.670665,91.13465708,189.155634,3676.206405,5408.124097,598.0170518,9848.981024,614.9993585,18780.99737,19832.99135,46444.59459,23256.77894,2.906163914,17.59849028,221.0468153,9329.281282,7208.13,11254.15419,12341.17439
Bulgaria,2007,11.64592558,1.170583503,2124.87954,87.23641283,192.6668368,3555.144644,5319.137272,610.0695657,9487.203405,605.0689399,18354.38613,19312.16509,45336.60348,22646.91461,3.094603577,16.62641916,220.4868246,9076.58606,7042.42,10893.35609,11871.15323
Bulgaria,2008,11.59976995,1.163156506,2013.92054,83.44795624,197.7154546,3428.581956,5242.241583,619.7210398,9123.453044,585.6973868,17854.90527,18726.9333,43993.76877,22146.18918,2.70511787,15.81902327,218.371601,8805.869683,6881.44,10506.40056,11419.91232
Bulgaria,2009,11.02389366,1.092123431,1926.450781,84.48498483,208.2047708,3340.628395,5129.04315,612.4210432,8920.059701,567.852828,17536.86934,18377.61539,43141.37093,21850.55795,2.36965174,15.72030343,215.6280345,8629.304741,6791.56,10208.657,11153.51749
Bulgaria,2010,10.54135656,1.031987623,1885.614214,77.01791183,204.8758461,3283.309342,5000.363369,611.9246812,8821.458493,582.090848,17564.26582,18286.36331,43050.19679,21657.88846,2.737312105,14.15474038,215.0374575,8554.147168,6757.42,10085.40795,11045.93185
Bulgaria,2011,10.20603017,0.971056873,1752.993247,63.22486092,185.7120422,3208.820151,4984.49729,616.1164725,8682.328123,557.9421402,17481.49605,18189.94328,42695.92147,21473.18388,1.973951634,11.60562241,217.7483024,8628.401159,6967.25,9922.778331,10895.4709
Bulgaria,2012,10.1344443,0.936075963,1695.746732,55.47722494,173.6315962,3059.322418,5016.364702,618.6897985,8408.933274,542.836859,17116.27539,17822.82994,41633.18555,20851.53445,2.089264994,10.1842688,218.1383349,8189.784806,6580.62,9604.921248,10522.72843
Bulgaria,2013,10.29096887,0.926166604,1670.459729,50.32645315,163.3008317,2941.447128,4978.515533,617.8963652,8220.404423,525.288768,16827.21415,17547.37109,40662.1174,20440.35615,2.277624242,9.318382039,219.5908725,7831.993982,6244.05,9320.174488,10286.79913
Bulgaria,2014,10.49348649,0.932764669,1706.023122,48.12129601,160.8493527,2988.786934,5163.689126,638.1394196,8523.845674,548.8694401,17486.67987,18282.61376,41957.72614,21017.06953,1.994459886,8.856093585,227.6542312,8070.316945,6449.14,9514.585582,10670.59496
Bulgaria,2015,9.474302337,0.826049633,1607.32496,40.81388786,142.3581554,2865.065835,5178.792697,635.3100367,8344.882042,530.3376159,17267.26992,18126.56582,41164.45084,20510.98687,1.974111135,7.38090705,220.643328,7918.154069,6393.8,9274.26684,10502.5781
Bulgaria,2016,8.953436102,0.763823216,1607.351495,37.39887975,129.7361684,2776.714591,5377.098847,643.1535736,8294.830579,516.2322347,17258.7658,18268.02865,41054.26307,20434.19549,1.876539027,6.6455264,219.2270655,7698.845155,6171.35,9323.038439,10454.91113
Bulgaria,2017,8.611547095,0.719961001,1541.405781,35.82741115,122.5386694,2703.284516,5497.055585,644.8103812,8293.487146,504.1627426,17412.19495,18478.25277,41273.03985,20300.55028,1.809776016,6.279212406,218.3527129,7684.418015,6222.93,9422.955584,10506.81881
Croatia,1990,6.061848659,1.804853087,1066.429822,18.34348927,216.8247175,2256.106831,5795.118975,146.2467691,3264.939641,287.7483853,8316.967586,6466.580251,17550.06259,12425.56102,1.056466054,4.477658923,287.8879706,3783.172974,2751.5,8876.722751,4647.567679
Croatia,1991,5.926850782,1.712998015,1032.148945,18.37913939,203.6597697,2140.378369,5478.007155,151.8170279,3214.594204,279.0523888,8203.692561,6362.268413,17036.3479,12216.77464,0.9393371,4.403568289,275.553086,3719.742677,2721.55,8453.293889,4562.905293
Croatia,1992,5.954360267,1.688486573,1013.643134,18.6351321,198.3854611,2049.798251,5325.227539,159.4278903,3200.248297,271.2635587,8107.920681,6327.466915,16538.80531,12173.01059,0.894559744,4.370463948,260.1974664,3693.555797,2713.83,8097.157641,4508.126518
